Order ID,Order Date,Customer ID,Customer Name,Address Line 1,City,Country,Postcode,Loyalty Card,Product ID,Coffee Type,Roast Type,Quantity,Size,Unit Price,Price per 100g,Profit,Sales
NOY-99738-977,29-09-2019,82872-34456-LJ,Madelaine Sharples,0 Mayfield Avenue,Newton,United Kingdom,IV1,Yes,R-L-2.5,Robust,Light,2,2.5,27.485,1.0994,1.6491,54.97
TCR-01064-030,03-03-2021,13181-04387-LI,Sigfrid Busch,6666 Express Pass,Bantry,Ireland,P75,No,E-M-1,Excelsa,Medium,6,1,13.75,1.375,1.5125,82.5
YUL-42750-776,23-11-2021,24845-36117-TI,Cissiee Raisbeck,8026 Nobel Parkway,Shreveport,United States,71161,Yes,L-M-0.2,Liberica,Medium,2,0.2,4.365,2.1825,0.56745,8.73
CUN-90044-279,29-01-2021,86646-65810-TD,Kenton Wetherick,6976 Knutson Lane,Lexington,United States,40515,Yes,L-D-0.2,Liberica,Dark,4,0.2,3.885,1.9425,0.50505,15.54
ICC-73030-502,16-04-2022,59480-02795-IU,Reamonn Aynold,0380 Orin Road,Milwaukee,United States,53263,Yes,A-L-1,Arabica,Light,3,1,12.95,1.295,1.1655,38.85
ADP-04506-084,24-07-2021,61809-87758-LJ,Hatty Dovydenas,227 Huxley Hill,Amarillo,United States,79176,Yes,E-M-2.5,Excelsa,Medium,6,2.5,31.625,1.265,3.47875,189.75
PNU-22150-408,11-08-2019,77408-43873-RS,Nathaniel Bloxland,04385 Tony Alley,Daingean,Ireland,E91,Yes,A-D-0.2,Arabica,Dark,6,0.2,2.985,1.4925,0.26865,17.91
VSQ-07182-513,23-07-2019,18366-65239-WF,Brendan Grece,5 Butterfield Plaza,Halton,United Kingdom,LS9,No,L-L-0.2,Liberica,Light,6,0.2,4.755,2.3775,0.61815,28.53
NEX-63825-598,22-02-2020,72072-33025-SD,Abbe Thys,847 Sloan Parkway,Knoxville,United States,37924,No,R-L-0.5,Robust,Light,2,0.5,7.17,1.434,0.4302,14.34
XPG-66112-335,19-07-2020,58118-22461-GC,Jackquelin Chugg,973 Kings Hill,Shawnee Mission,United States,66225,No,R-D-2.5,Robust,Dark,4,2.5,20.585,0.8234,1.2351,82.34
NSQ-72210-345,20-09-2021,90940-63327-DJ,Audra Kelston,9522 Oak Valley Way,Fort Lauderdale,United States,33330,Yes,A-M-0.2,Arabica,Medium,6,0.2,3.375,1.6875,0.30375,20.25
XRR-28376-277,02-05-2021,64481-42546-II,Elvina Angel,4 Hanson Parkway,Tralee,Ireland,V92,No,R-L-2.5,Robust,Light,6,2.5,27.485,1.0994,1.6491,164.91
WHQ-25197-475,26-11-2021,27536-28463-NJ,Claiborne Mottram,5 Monument Point,Austin,United States,78715,Yes,L-L-0.2,Liberica,Light,4,0.2,4.755,2.3775,0.61815,19.02
XTL-68000-371,07-04-2020,70140-82812-KD,Donalt Sangwin,47 Granby Junction,Hyattsville,United States,20784,No,A-M-0.5,Arabica,Medium,4,0.5,6.75,1.35,0.6075,27
YES-51109-625,31-01-2022,91895-55605-LS,Elizabet Aizikowitz,7835 Namekagon Alley,Ashley,United Kingdom,SN13,No,E-L-0.5,Excelsa,Light,4,0.5,8.91,1.782,0.9801,35.64
EAY-89850-211,19-02-2019,43155-71724-XP,Herbie Peppard,2 International Lane,Pasadena,United States,91103,Yes,A-D-0.2,Arabica,Dark,2,0.2,2.985,1.4925,0.26865,5.97
IOQ-84840-827,12-11-2019,32038-81174-JF,Cornie Venour,90 Commercial Pass,Shreveport,United States,71161,No,A-M-1,Arabica,Medium,6,1,11.25,1.125,1.0125,67.5
FBD-56220-430,16-05-2022,59205-20324-NB,Maggy Harby,69 Jackson Junction,Pensacola,United States,32590,Yes,R-L-0.2,Robust,Light,6,0.2,3.585,1.7925,0.2151,21.51
COV-52659-202,12-02-2021,99899-54612-NX,Reggie Thickpenny,791 School Center,Los Angeles,United States,90035,No,L-M-2.5,Liberica,Medium,2,2.5,33.465,1.3386,4.35045,66.93
YUO-76652-814,04-04-2021,26248-84194-FI,Phyllys Ormerod,04 Arrowood Court,Durham,United States,27705,No,A-D-0.2,Arabica,Dark,6,0.2,2.985,1.4925,0.26865,17.91
SPF-31673-217,09-06-2020,19485-98072-PS,Don Flintiff,7 Helena Junction,London,United Kingdom,WC1B,No,E-M-1,Excelsa,Medium,6,1,13.75,1.375,1.5125,82.5
HMB-30634-745,18-02-2020,19485-98072-PS,Don Flintiff,7 Helena Junction,London,United Kingdom,WC1B,No,A-D-2.5,Arabica,Dark,6,2.5,22.885,0.9154,2.05965,137.31
PBT-36926-102,02-08-2021,19485-98072-PS,Don Flintiff,7 Helena Junction,London,United Kingdom,WC1B,No,L-M-1,Liberica,Medium,4,1,14.55,1.455,1.8915,58.2
BLV-60087-454,08-06-2022,84493-71314-WX,Tymon Zanetti,561 Cherokee Trail,Loughrea,Ireland,H62,No,E-L-0.2,Excelsa,Light,3,0.2,4.455,2.2275,0.49005,13.365
BLV-60087-454,08-06-2022,84493-71314-WX,Tymon Zanetti,561 Cherokee Trail,Loughrea,Ireland,H62,No,A-M-0.5,Arabica,Medium,5,0.5,6.75,1.35,0.6075,33.75
QYC-63914-195,14-05-2020,39789-43945-IV,Reinaldos Kirtley,6356 Di Loreto Road,Whittier,United States,90605,Yes,E-L-1,Excelsa,Light,3,1,14.85,1.485,1.6335,44.55
OIB-77163-890,25-12-2020,38972-89678-ZM,Carney Clemencet,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,E-L-0.5,Excelsa,Light,5,0.5,8.91,1.782,0.9801,44.55
SGS-87525-238,05-07-2021,91465-84526-IJ,Russell Donet,1 Petterle Terrace,Richmond,United States,23237,No,E-D-1,Excelsa,Dark,5,1,12.15,1.215,1.3365,60.75
GQR-12490-152,14-03-2019,22832-98538-RB,Sidney Gawen,9231 Stang Drive,Sterling,United States,20167,Yes,R-L-0.2,Robust,Light,1,0.2,3.585,1.7925,0.2151,3.585
UOJ-28238-299,07-03-2021,30844-91890-ZA,Rickey Readie,8 Everett Court,Carson City,United States,89706,No,R-L-0.2,Robust,Light,6,0.2,3.585,1.7925,0.2151,21.51
UPF-60123-025,06-02-2020,88992-49081-AT,Zilvia Claisse,529 Judy Circle,Saint Paul,United States,55123,No,R-L-2.5,Robust,Light,3,2.5,27.485,1.0994,1.6491,82.455
NQS-01613-687,12-03-2021,10204-31464-SA,Bar O' Mahony,478 Harper Junction,Huntsville,United States,35895,Yes,L-D-0.5,Liberica,Dark,1,0.5,7.77,1.554,1.0101,7.77
MGH-36050-573,03-08-2020,75156-80911-YT,Valenka Stansbury,10283 Ramsey Hill,El Paso,United States,88553,Yes,R-M-0.5,Robust,Medium,2,0.5,5.97,1.194,0.3582,11.94
UVF-59322-459,25-07-2019,53971-49906-PZ,Daniel Heinonen,715 Kropf Hill,Decatur,United States,30033,No,E-L-2.5,Excelsa,Light,6,2.5,34.155,1.3662,3.75705,204.93
VET-41158-896,29-04-2020,10728-17633-ST,Jewelle Shenton,46367 Waubesa Hill,Orange,United States,92668,Yes,E-M-2.5,Excelsa,Medium,2,2.5,31.625,1.265,3.47875,63.25
XYL-52196-459,02-05-2019,13549-65017-VE,Jennifer Wilkisson,26051 Golf Course Road,Huntington Beach,United States,92648,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
BPZ-51283-916,29-08-2021,87688-42420-TO,Kylie Mowat,06512 Shopko Court,Milwaukee,United States,53285,No,A-M-2.5,Arabica,Medium,2,2.5,25.875,1.035,2.32875,51.75
ETD-58130-674,05-11-2021,05325-97750-WP,Cody Verissimo,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,E-M-0.5,Excelsa,Medium,2,0.5,8.25,1.65,0.9075,16.5
VQW-91903-926,13-03-2020,05325-97750-WP,Cody Verissimo,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,E-D-2.5,Excelsa,Dark,1,2.5,27.945,1.1178,3.07395,27.945
UMM-28497-689,03-11-2020,05325-97750-WP,Cody Verissimo,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,L-L-2.5,Liberica,Light,3,2.5,36.455,1.4582,4.73915,109.365
OKA-93124-100,23-04-2020,05325-97750-WP,Cody Verissimo,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,R-M-0.5,Robust,Medium,5,0.5,5.97,1.194,0.3582,29.85
OLF-77983-457,16-02-2019,51901-35210-UI,Gabriel Starcks,5 Northland Alley,Chattanooga,United States,37416,No,A-L-2.5,Arabica,Light,2,2.5,29.785,1.1914,2.68065,59.57
MVI-04946-827,27-11-2021,62483-50867-OM,Darby Dummer,6664 Huxley Place,Manchester,United Kingdom,M14,No,E-L-1,Excelsa,Light,1,1,14.85,1.485,1.6335,14.85
UOG-94188-104,23-11-2021,92753-50029-SD,Kienan Scholard,47910 Longview Place,Columbus,United States,43268,No,A-M-0.5,Arabica,Medium,5,0.5,6.75,1.35,0.6075,33.75
DSN-15872-519,02-12-2021,53809-98498-SN,Bo Kindley,2 Village Plaza,Pasadena,United States,91186,Yes,L-L-2.5,Liberica,Light,4,2.5,36.455,1.4582,4.73915,145.82
OUQ-73954-002,06-01-2019,66308-13503-KD,Krissie Hammett,798 Grover Lane,San Francisco,United States,94159,Yes,R-M-0.2,Robust,Medium,4,0.2,2.985,1.4925,0.1791,11.94
LGL-16843-667,05-05-2021,82458-87830-JE,Alisha Hulburt,7997 Artisan Crossing,Shreveport,United States,71137,Yes,A-D-0.2,Arabica,Dark,4,0.2,2.985,1.4925,0.26865,11.94
TCC-89722-031,23-10-2021,41611-34336-WT,Peyter Lauritzen,833 Monument Circle,Philadelphia,United States,19141,No,L-D-0.5,Liberica,Dark,1,0.5,7.77,1.554,1.0101,7.77
TRA-79507-007,16-12-2019,70089-27418-UJ,Aurelia Burgwin,0 Amoth Alley,Migrate,United States,41905,Yes,R-L-2.5,Robust,Light,4,2.5,27.485,1.0994,1.6491,109.94
MZJ-77284-941,18-05-2019,99978-56910-BN,Emalee Rolin,2 Merry Center,Toledo,United States,43666,Yes,E-L-0.2,Excelsa,Light,5,0.2,4.455,2.2275,0.49005,22.275
AXN-57779-891,14-07-2019,09668-23340-IC,Donavon Fowle,1 Mockingbird Trail,Colorado Springs,United States,80945,No,R-M-0.2,Robust,Medium,3,0.2,2.985,1.4925,0.1791,8.955
PJB-15659-994,13-11-2020,39457-62611-YK,Jorge Bettison,3336 Lien Plaza,Longwood,Ireland,D02,No,L-D-2.5,Liberica,Dark,4,2.5,29.785,1.1914,3.87205,119.14
LTS-03470-353,16-07-2020,90985-89807-RW,Wang Powlesland,2 Novick Junction,Pittsburgh,United States,15274,Yes,A-L-2.5,Arabica,Light,5,2.5,29.785,1.1914,2.68065,148.925
MJZ-93232-402,20-03-2022,17816-67941-ZS,Laurence Ellingham,4286 Kingsford Crossing,Shreveport,United States,71115,Yes,E-D-0.2,Excelsa,Dark,1,0.2,3.645,1.8225,0.40095,3.645
UHW-74617-126,16-02-2022,90816-65619-LM,Billy Neiland,02971 Alpine Court,Cleveland,United States,44105,No,E-D-2.5,Excelsa,Dark,2,2.5,27.945,1.1178,3.07395,55.89
RIK-61730-794,12-11-2020,69761-61146-KD,Ancell Fendt,6 Rutledge Trail,Milwaukee,United States,53234,Yes,L-M-0.2,Liberica,Medium,6,0.2,4.365,2.1825,0.56745,26.19
IDJ-55379-750,05-10-2019,24040-20817-QB,Angelia Cleyburn,45127 Melvin Avenue,Fort Lauderdale,United States,33345,No,R-M-1,Robust,Medium,4,1,9.95,0.995,0.597,39.8
OHX-11953-965,01-10-2019,19524-21432-XP,Temple Castiglione,0915 Novick Avenue,Shreveport,United States,71105,No,E-L-2.5,Excelsa,Light,2,2.5,34.155,1.3662,3.75705,68.31
TVV-42245-088,06-03-2020,14398-43114-RV,Betti Lacasa,4 Lindbergh Trail,Beaumont,Ireland,D17,No,A-M-0.2,Arabica,Medium,4,0.2,3.375,1.6875,0.30375,13.5
DYP-74337-787,23-10-2019,41486-52502-QQ,Gunilla Lynch,9945 Eagan Circle,Sacramento,United States,94207,No,R-M-0.5,Robust,Medium,1,0.5,5.97,1.194,0.3582,5.97
IXW-20780-268,24-06-2020,20236-64364-QL,Shay Couronne,67 David Lane,Fargo,United States,58122,Yes,L-L-2.5,Liberica,Light,2,2.5,36.455,1.4582,4.73915,72.91
NGG-24006-937,16-03-2021,29102-40100-TZ,Linus Flippelli,3657 International Terrace,Middleton,United Kingdom,LE16,No,E-M-2.5,Excelsa,Medium,4,2.5,31.625,1.265,3.47875,126.5
JZC-31180-557,07-04-2020,09171-42203-EB,Rachelle Elizabeth,2668 Dixon Plaza,Tulsa,United States,74184,No,L-M-2.5,Liberica,Medium,1,2.5,33.465,1.3386,4.35045,33.465
ZMU-63715-204,30-09-2021,29060-75856-UI,Innis Renhard,73184 Fieldstone Junction,New York City,United States,10045,Yes,E-D-1,Excelsa,Dark,6,1,12.15,1.215,1.3365,72.9
GND-08192-056,01-05-2022,17088-16989-PL,Winne Roche,378 Scofield Place,Seminole,United States,34642,Yes,L-D-0.5,Liberica,Dark,2,0.5,7.77,1.554,1.0101,15.54
CVA-64996-969,24-06-2020,13324-78688-MI,Cordy Odgaard,5 Florence Court,Portland,United States,97296,No,A-L-1,Arabica,Light,6,1,12.95,1.295,1.1655,77.7
XTH-67276-442,03-03-2019,73799-04749-BM,Bertine Byrd,3482 Morning Circle,Las Vegas,United States,89115,No,L-M-2.5,Liberica,Medium,4,2.5,33.465,1.3386,4.35045,133.86
PVU-02950-470,28-01-2021,01927-46702-YT,Nelie Garnson,821 Annamark Park,Merton,United Kingdom,SW19,No,E-D-1,Excelsa,Dark,1,1,12.15,1.215,1.3365,12.15
XSN-26809-910,28-06-2020,80467-17137-TO,Dianne Chardin,6495 Warrior Point,Ballybofey,Ireland,V23,Yes,E-M-2.5,Excelsa,Medium,2,2.5,31.625,1.265,3.47875,63.25
UDN-88321-005,05-07-2020,14640-87215-BK,Hailee Radbone,265 Maple Parkway,San Francisco,United States,94159,No,R-L-0.5,Robust,Light,5,0.5,7.17,1.434,0.4302,35.85
EXP-21628-670,02-03-2019,94447-35885-HK,Wallis Bernth,5 Ramsey Plaza,Pittsburgh,United States,15274,No,A-M-2.5,Arabica,Medium,3,2.5,25.875,1.035,2.32875,77.625
VGM-24161-361,01-05-2022,71034-49694-CS,Byron Acarson,0 Bay Center,Houston,United States,77281,Yes,E-M-2.5,Excelsa,Medium,2,2.5,31.625,1.265,3.47875,63.25
PKN-19556-918,29-04-2022,00445-42781-KX,Faunie Brigham,7246 Green Pass,Castlerea,Ireland,F45,Yes,E-L-0.2,Excelsa,Light,6,0.2,4.455,2.2275,0.49005,26.73
PKN-19556-918,29-04-2022,00445-42781-KX,Faunie Brigham,7246 Green Pass,Castlerea,Ireland,F45,Yes,L-D-0.5,Liberica,Dark,4,0.5,7.77,1.554,1.0101,31.08
PKN-19556-918,29-04-2022,00445-42781-KX,Faunie Brigham,7246 Green Pass,Castlerea,Ireland,F45,Yes,A-D-0.2,Arabica,Dark,1,0.2,2.985,1.4925,0.26865,2.985
PKN-19556-918,29-04-2022,00445-42781-KX,Faunie Brigham,7246 Green Pass,Castlerea,Ireland,F45,Yes,R-D-2.5,Robust,Dark,5,2.5,20.585,0.8234,1.2351,102.925
RYY-38961-093,21-01-2021,14756-18321-CL,Linn Alaway,5602 Florence Avenue,Fort Lauderdale,United States,33345,No,A-M-0.2,Arabica,Medium,6,0.2,3.375,1.6875,0.30375,20.25
DXQ-44537-297,06-08-2020,96116-24737-LV,Marjorie Yoxen,84 Oak Valley Drive,Los Angeles,United States,90005,No,E-L-0.5,Excelsa,Light,4,0.5,8.91,1.782,0.9801,35.64
BPC-54727-307,21-12-2019,18684-73088-YL,Gaspar McGavin,573 Anhalt Park,Wilkes Barre,United States,18706,No,R-L-1,Robust,Light,4,1,11.95,1.195,0.717,47.8
KSH-47717-456,19-04-2020,74671-55639-TU,Lindy Uttermare,77 Lake View Road,Denton,United States,76205,No,L-M-1,Liberica,Medium,3,1,14.55,1.455,1.8915,43.65
ANK-59436-446,17-01-2022,17488-65879-XL,Eal D'Ambrogio,32 Darwin Court,Lees Summit,United States,64082,Yes,E-L-0.5,Excelsa,Light,4,0.5,8.91,1.782,0.9801,35.64
AYY-83051-752,22-01-2019,46431-09298-OU,Carolee Winchcombe,687 Bluestem Point,Little Rock,United States,72209,Yes,L-L-1,Liberica,Light,6,1,15.85,1.585,2.0605,95.1
CSW-59644-267,28-02-2020,60378-26473-FE,Benedikta Paumier,319 Carioca Alley,Ballisodare,Ireland,E45,Yes,E-M-2.5,Excelsa,Medium,1,2.5,31.625,1.265,3.47875,31.625
ITY-92466-909,07-08-2019,34927-68586-ZV,Neville Piatto,118 Vermont Junction,Daingean,Ireland,E91,Yes,A-M-2.5,Arabica,Medium,3,2.5,25.875,1.035,2.32875,77.625
IGW-04801-466,15-05-2021,29051-27555-GD,Jeno Capey,9 Evergreen Circle,Erie,United States,16534,Yes,L-D-0.2,Liberica,Dark,1,0.2,3.885,1.9425,0.50505,3.885
BWZ-46364-547,09-09-2021,64918-67725-MN,Yardley Basill,10675 Loomis Place,Pittsburgh,United States,15255,Yes,R-L-1,Robust,Light,3,1,11.95,1.195,0.717,35.85
SBC-95710-706,19-02-2020,85634-61759-ND,Maggy Baistow,9531 Dexter Drive,Ford,United Kingdom,GL54,Yes,E-M-0.2,Excelsa,Medium,2,0.2,4.125,2.0625,0.45375,8.25
WRN-55114-031,29-06-2020,40180-22940-QB,Courtney Pallant,117 American Ash Crossing,Dallas,United States,75260,Yes,E-L-2.5,Excelsa,Light,3,2.5,34.155,1.3662,3.75705,102.465
TZU-64255-831,13-05-2022,34666-76738-SQ,Marne Mingey,7 South Parkway,Miami,United States,33233,No,R-D-2.5,Robust,Dark,2,2.5,20.585,0.8234,1.2351,41.17
JVF-91003-729,02-10-2020,98536-88616-FF,Denny O' Ronan,92 Kingsford Court,San Angelo,United States,76905,Yes,A-D-2.5,Arabica,Dark,3,2.5,22.885,0.9154,2.05965,68.655
MVB-22135-665,02-12-2021,55621-06130-SA,Dottie Rallin,13617 Harbort Lane,Albany,United States,12205,Yes,A-D-1,Arabica,Dark,1,1,9.95,0.995,0.8955,9.95
CKS-47815-571,02-11-2021,45666-86771-EH,Ardith Chill,677 Bartillon Avenue,Thorpe,United Kingdom,BD23,Yes,L-L-0.5,Liberica,Light,3,0.5,9.51,1.902,1.2363,28.53
LJN-34281-921,17-12-2021,52143-35672-JF,Tuckie Mathonnet,407 Roth Circle,Columbus,United States,43240,No,R-L-2.5,Robust,Light,5,2.5,27.485,1.0994,1.6491,137.425
OAW-17338-101,23-02-2020,52143-35672-JF,Tuckie Mathonnet,407 Roth Circle,Columbus,United States,43240,No,R-D-0.2,Robust,Dark,6,0.2,2.685,1.3425,0.1611,16.11
ALP-37623-536,03-07-2020,24689-69376-XX,Charmane Denys,480 Shopko Street,Carlton,United Kingdom,DL8,No,L-L-1,Liberica,Light,6,1,15.85,1.585,2.0605,95.1
WMU-87639-108,11-02-2019,71891-51101-VQ,Cecily Stebbings,6 Green Ridge Drive,Corona,United States,92883,Yes,R-D-0.5,Robust,Dark,1,0.5,5.37,1.074,0.3222,5.37
USN-44968-231,10-09-2020,71749-05400-CN,Giana Tonnesen,041 Lighthouse Bay Center,Washington,United States,20436,No,R-L-1,Robust,Light,4,1,11.95,1.195,0.717,47.8
YZG-20575-451,02-03-2020,64845-00270-NO,Rhetta Zywicki,18 Ruskin Plaza,Ballinteer,Ireland,D6W,No,L-L-1,Liberica,Light,4,1,15.85,1.585,2.0605,63.4
HTH-52867-812,28-06-2021,29851-36402-UX,Almeria Burgett,50879 Reindahl Road,Toledo,United States,43610,No,A-M-2.5,Arabica,Medium,4,2.5,25.875,1.035,2.32875,103.5
FWU-44971-444,11-01-2019,12190-25421-WM,Marvin Malloy,2 Ohio Drive,Washington,United States,20088,No,A-D-2.5,Arabica,Dark,3,2.5,22.885,0.9154,2.05965,68.655
EQI-82205-066,20-09-2019,52316-30571-GD,Maxim McParland,17 Valley Edge Terrace,Cedar Rapids,United States,52405,Yes,R-M-2.5,Robust,Medium,2,2.5,22.885,0.9154,1.3731,45.77
NAR-00747-074,16-10-2021,23243-92649-RY,Sylas Jennaroy,22 South Court,Aurora,United States,80045,No,L-D-1,Liberica,Dark,4,1,12.95,1.295,1.6835,51.8
JYR-22052-185,01-01-2020,39528-19971-OR,Wren Place,9 Artisan Avenue,Sunnyvale,United States,94089,Yes,A-M-0.5,Arabica,Medium,2,0.5,6.75,1.35,0.6075,13.5
HXA-72415-025,12-05-2022,93417-12322-YB,Dollie Gadsden,70 Ludington Terrace,Cluain Meala,Ireland,E91,Yes,A-D-2.5,Arabica,Dark,2,2.5,22.885,0.9154,2.05965,45.77
MJF-20065-335,10-09-2020,56891-86662-UY,Val Wakelin,2003 Muir Lane,Lansing,United States,48930,No,E-L-0.5,Excelsa,Light,6,0.5,8.91,1.782,0.9801,53.46
GFI-83300-059,16-10-2021,40414-26467-VE,Annie Campsall,52003 Burning Wood Plaza,Houston,United States,77281,Yes,A-M-0.2,Arabica,Medium,6,0.2,3.375,1.6875,0.30375,20.25
WJR-51493-682,17-06-2021,87858-83734-RK,Shermy Moseby,463 Mandrake Terrace,Murfreesboro,United States,37131,No,L-D-2.5,Liberica,Dark,5,2.5,29.785,1.1914,3.87205,148.925
SHP-55648-472,30-03-2019,46818-20198-GB,Corrie Wass,9978 Monterey Crossing,Charleston,United States,25362,No,A-M-1,Arabica,Medium,6,1,11.25,1.125,1.0125,67.5
HYR-03455-684,19-12-2021,29808-89098-XD,Ira Sjostrom,68502 Stoughton Court,Erie,United States,16534,No,E-D-1,Excelsa,Dark,6,1,12.15,1.215,1.3365,72.9
HYR-03455-684,19-12-2021,29808-89098-XD,Ira Sjostrom,68502 Stoughton Court,Erie,United States,16534,No,L-D-0.2,Liberica,Dark,2,0.2,3.885,1.9425,0.50505,7.77
HUG-52766-375,05-06-2020,78786-77449-RQ,Jermaine Branchett,55287 Atwood Alley,Lubbock,United States,79491,No,A-D-2.5,Arabica,Dark,4,2.5,22.885,0.9154,2.05965,91.54
DAH-46595-917,12-09-2021,27878-42224-QF,Nissie Rudland,60371 Doe Crossing Place,Gorey,Ireland,Y25,No,A-D-1,Arabica,Dark,6,1,9.95,0.995,0.8955,59.7
XKO-54097-932,10-03-2022,32743-78448-KT,Janella Millett,3 Novick Alley,Durham,United States,27717,Yes,E-M-0.5,Excelsa,Medium,3,0.5,8.25,1.65,0.9075,24.75
VEM-79839-466,16-03-2022,32743-78448-KT,Janella Millett,3 Novick Alley,Durham,United States,27717,Yes,R-L-2.5,Robust,Light,5,2.5,27.485,1.0994,1.6491,137.425
OWH-11126-533,21-12-2021,25331-13794-SB,Ferdie Tourry,9422 Forest Dale Circle,Florence,United States,29505,No,L-M-2.5,Liberica,Medium,2,2.5,33.465,1.3386,4.35045,66.93
UMT-26130-151,21-05-2019,55864-37682-GQ,Cecil Weatherall,218 5th Plaza,Syracuse,United States,13205,Yes,L-M-0.2,Liberica,Medium,3,0.2,4.365,2.1825,0.56745,13.095
JKA-27899-806,26-10-2021,97005-25609-CQ,Gale Heindrick,37 Schiller Place,Lawrenceville,United States,30245,No,R-L-1,Robust,Light,5,1,11.95,1.195,0.717,59.75
ULU-07744-724,26-03-2020,94058-95794-IJ,Layne Imason,9 Village Green Parkway,Houston,United States,77070,Yes,L-M-0.5,Liberica,Medium,5,0.5,8.73,1.746,1.1349,43.65
NOM-56457-507,14-10-2020,40214-03678-GU,Hazel Saill,3186 Bay Lane,Kansas City,United States,66160,Yes,E-M-1,Excelsa,Medium,6,1,13.75,1.375,1.5125,82.5
NZN-71683-705,13-12-2021,04921-85445-SL,Hermann Larvor,65129 Becker Drive,Bradenton,United States,34282,Yes,A-L-2.5,Arabica,Light,6,2.5,29.785,1.1914,2.68065,178.71
WMA-34232-850,08-03-2021,53386-94266-LJ,Terri Lyford,00 Buell Avenue,Allentown,United States,18105,Yes,L-D-2.5,Liberica,Dark,4,2.5,29.785,1.1914,3.87205,119.14
EZL-27919-704,21-01-2021,49480-85909-DG,Gabey Cogan,05001 Continental Crossing,Hampton,United States,23663,No,L-L-0.5,Liberica,Light,5,0.5,9.51,1.902,1.2363,47.55
ZYU-11345-774,10-01-2021,18293-78136-MN,Charin Penwarden,1 Nobel Terrace,Whitegate,Ireland,D15,No,L-M-0.5,Liberica,Medium,5,0.5,8.73,1.746,1.1349,43.65
CPW-34587-459,26-03-2021,84641-67384-TD,Milty Middis,8 Schiller Point,Wichita,United States,67260,Yes,A-L-2.5,Arabica,Light,6,2.5,29.785,1.1914,2.68065,178.71
NQZ-82067-394,25-03-2022,72320-29738-EB,Adrianne Vairow,73486 Cardinal Terrace,Thorpe,United Kingdom,BD23,No,R-L-2.5,Robust,Light,1,2.5,27.485,1.0994,1.6491,27.485
JBW-95055-851,22-07-2021,47355-97488-XS,Anjanette Goldie,3729 Susan Drive,Danbury,United States,6816,No,A-M-1,Arabica,Medium,5,1,11.25,1.125,1.0125,56.25
AHY-20324-088,06-09-2020,63499-24884-PP,Nicky Ayris,7 Reinke Circle,Kinloch,United Kingdom,PH43,Yes,L-L-0.2,Liberica,Light,2,0.2,4.755,2.3775,0.61815,9.51
ZSL-66684-103,28-12-2019,39193-51770-FM,Laryssa Benediktovich,5 Prairieview Drive,Jacksonville,United States,32209,Yes,E-M-0.2,Excelsa,Medium,2,0.2,4.125,2.0625,0.45375,8.25
WNE-73911-475,20-04-2020,61323-91967-GG,Theo Jacobovitz,21597 Bonner Pass,Houston,United States,77299,No,L-D-0.5,Liberica,Dark,6,0.5,7.77,1.554,1.0101,46.62
EZB-68383-559,21-02-2019,90123-01967-KS,Becca Ableson,69493 Hanson Place,Portland,United States,97255,No,R-L-1,Robust,Light,6,1,11.95,1.195,0.717,71.7
OVO-01283-090,17-03-2022,15958-25089-OS,Jeno Druitt,1726 1st Drive,Pasadena,United States,91186,Yes,L-L-2.5,Liberica,Light,2,2.5,36.455,1.4582,4.73915,72.91
TXH-78646-919,14-05-2021,98430-37820-UV,Deonne Shortall,0 Kropf Lane,Santa Ana,United States,92725,Yes,R-D-0.2,Robust,Dark,3,0.2,2.685,1.3425,0.1611,8.055
CYZ-37122-164,06-01-2019,21798-04171-XC,Wilton Cottier,341 Oak Point,San Jose,United States,95160,No,E-M-0.5,Excelsa,Medium,2,0.5,8.25,1.65,0.9075,16.5
AGQ-06534-750,24-04-2019,52798-46508-HP,Kevan Grinsted,3 Kennedy Plaza,Tallaght,Ireland,D24,No,A-L-1,Arabica,Light,5,1,12.95,1.295,1.1655,64.75
QVL-32245-818,30-05-2021,46478-42970-EM,Dionne Skyner,39 Kings Junction,Colorado Springs,United States,80935,No,A-M-0.5,Arabica,Medium,5,0.5,6.75,1.35,0.6075,33.75
LTD-96842-834,12-07-2022,00246-15080-LE,Francesco Dressel,1 Fulton Road,Toledo,United States,43605,No,L-D-2.5,Liberica,Dark,6,2.5,29.785,1.1914,3.87205,178.71
MHM-44857-599,12-09-2019,26295-44907-DK,Ambrosio Weinmann,8 Waywood Alley,Cincinnati,United States,45999,No,L-D-1,Liberica,Dark,1,1,12.95,1.295,1.6835,12.95
KGC-95046-911,30-06-2020,95351-96177-QV,Elden Andriessen,64390 Sommers Road,Saint Louis,United States,63121,Yes,A-M-2.5,Arabica,Medium,2,2.5,25.875,1.035,2.32875,51.75
RZC-75150-413,25-03-2020,92204-96636-BS,Roxie Deaconson,70166 Marcy Center,Yonkers,United States,10705,No,E-D-0.5,Excelsa,Dark,5,0.5,7.29,1.458,0.8019,36.45
